video_name,experiment_id,cfg,steps,phase,mean_mse,std_mse,mean_lpips,std_lpips,mean_flow_magnitude,flow_magnitude_variance,mean_warp_error,warp_error_variance,temporal_consistency_score,flicker_index
portrait,portrait_cfg7.5_steps20,7.5,20,steps_ablation,0.0020885093933126577,0.002400754417142925,0.06993203610181808,0.029471092512532958,0.34151116013526917,0.0032897298858949615,0.0022350254391009607,5.6978226761553446e-06,4.145489013134739,0.056961621423917155
portrait,portrait_cfg7.5_steps25,7.5,25,cfg_ablation,0.002008463100840648,0.0023218549069150213,0.07001494367917378,0.03144618311555288,0.31089350978533425,0.002577885252733346,0.002142882999032736,5.370586105552098e-06,4.201415720519961,0.05733925583107131
portrait,portrait_cfg7.5_steps25_prompt_baseline,7.5,25,prompt_ablation,0.002008463100840648,0.0023218549069150213,0.07001494367917378,0.03144618311555288,0.31089350978533425,0.002577885252733346,0.002142882999032736,5.370586105552098e-06,4.201415720519961,0.05733925583107131
portrait,portrait_cfg7.5_steps25_prompt_enhanced,7.5,25,prompt_ablation,0.005380304848464827,0.004161231641696003,0.09767020866274834,0.037902081317963514,0.8513095080852509,0.27644932836739616,0.006617069275428851,2.3637175436692823e-05,6.157140650876511,0.08657592056053025
portrait,portrait_cfg7.5_steps30,7.5,30,steps_ablation,0.0020389172753008705,0.0022723252235772795,0.06654308512806892,0.028839919445513257,0.3201875944932302,0.003175379651786231,0.002174982420789699,5.234761108547604e-06,3.9520799226670853,0.057791225745209625
portrait,portrait_cfg7.5_steps40,7.5,40,steps_ablation,0.0019463098821385454,0.0022633196069395513,0.06579550268749396,0.030120152007914028,0.2761279215415319,0.0013908619567935688,0.0020711501866268614,5.057334942283595e-06,3.9431405167216327,0.056203912012279034
portrait,portrait_cfg7.5_steps50,7.5,50,steps_ablation,0.0019667574010478954,0.0022152598569078153,0.06394738977154096,0.02947174955180404,0.2773169070482254,0.0015209223211066934,0.0020984938368201257,4.845683518644527e-06,3.833244615737596,0.05681930748479707
portrait,portrait_cfg8.0_steps25,8.0,25,cfg_ablation,0.0018334136034051578,0.0021863505620578635,0.0644409030675888,0.028390711765116032,0.2820877730846405,0.0015201549165930158,0.0019504012365359814,4.721522503505266e-06,3.8131828997651156,0.05426929585103478
portrait,portrait_cfg9.0_steps25,9.0,25,cfg_ablation,0.0015768631380827477,0.0018563089166001951,0.05662727430462837,0.024106121996985988,0.2638495981693268,0.0013058286996371334,0.001711767044616863,3.4006593628694925e-06,3.2830484707003285,0.05015920741217477
woman_waving,woman_waving_cfg5.0_steps25,5.0,25,cfg_ablation,0.004044115946938594,0.0026146773223044415,0.15158560474713642,0.04609123113896631,1.144004185994466,0.23253084367474564,0.004854832729324699,6.873806403621911e-06,9.052729163503262,0.0733183127428804
woman_waving,woman_waving_cfg6.0_steps25,6.0,25,cfg_ablation,0.003956559463404119,0.0023000370308164167,0.14574926048517228,0.04133590803518093,1.3011271476745605,0.19975021295051937,0.004731785769884785,5.687062823301049e-06,8.54273778748862,0.07007524317928723
woman_waving,woman_waving_cfg7.0_steps25,7.0,25,cfg_ablation,0.0037032944538320104,0.0020774647780651165,0.14208842863639196,0.04040838069410471,1.3460464437802633,0.203742232292371,0.004600377023840944,4.96313340040102e-06,8.295485352266748,0.06622877504144396
woman_waving,woman_waving_cfg7.5_steps15,7.5,15,steps_ablation,0.004534070248094698,0.0029893505775423256,0.1330553685625394,0.039416240002797844,1.134686295191447,0.15838438129801083,0.005313608197805782,9.282029114560218e-06,7.891931657790973,0.07816254932965551
woman_waving,woman_waving_cfg7.5_steps20,7.5,20,steps_ablation,0.0037777886105080445,0.0017886301524483222,0.16543867488702138,0.043138489995945786,1.1369067629178364,0.09295724109133073,0.004719307568545143,3.581086410865575e-06,9.583376462789277,0.06565711407789163
woman_waving,woman_waving_cfg7.5_steps25,7.5,25,cfg_ablation,0.003514580576059719,0.0018913205727653357,0.1360502526164055,0.04082087037516772,1.217350689570109,0.1840905243572914,0.004388136835768819,4.09153666649965e-06,7.990719511028335,0.06388734946293491
woman_waving,woman_waving_cfg7.5_steps25_prompt_baseline,7.5,25,prompt_ablation,0.003514580576059719,0.0018913205727653357,0.1360502526164055,0.04082087037516772,1.217350689570109,0.1840905243572914,0.004388136835768819,4.09153666649965e-06,7.990719511028335,0.06388734946293491
woman_waving,woman_waving_cfg7.5_steps25_prompt_enhanced,7.5,25,prompt_ablation,0.0019042573636397719,0.0016499723501507775,0.09195763443907103,0.03468387337431477,0.3089625914891561,0.0014022845722104506,0.002137991281536718,2.7978434641720695e-06,5.3925154031965405,0.05319416695939643
woman_waving,woman_waving_cfg7.5_steps30,7.5,30,steps_ablation,0.004034658296344181,0.0017409453473995959,0.1448169767856598,0.038535897738343636,1.4301785429318745,0.12907632224941384,0.005061942432075739,3.1872517243754636e-06,8.38985326687008,0.06681408254163605
woman_waving,woman_waving_cfg7.5_steps40,7.5,40,steps_ablation,0.0037860003688062233,0.0020725779413570903,0.12559520800908405,0.038587857258495215,1.0508935610453287,0.12608629946491234,0.004637166881002486,4.508929538044475e-06,7.4071673805588265,0.06665876068707023
woman_waving,woman_waving_cfg7.5_steps50,7.5,50,steps_ablation,0.003552903386298567,0.002295908081090101,0.1132794439792633,0.038482637193044594,0.9007536590099334,0.18470229629603022,0.004327427929577728,5.823774067933817e-06,6.764990414175586,0.06584071900163378
woman_waving,woman_waving_cfg8.0_steps25,8.0,25,cfg_ablation,0.0034417570491010944,0.0016819767375328924,0.13056115433573723,0.03756646320538661,1.2300358613332112,0.14732176036002503,0.00439786734059453,3.4163451613880423e-06,7.580682046323405,0.06206860113888979
woman_waving,woman_waving_cfg9.0_steps25,9.0,25,cfg_ablation,0.003382210759446025,0.001632013895159925,0.1202566425005595,0.0415113545851341,1.0863608916600545,0.18353506609551606,0.0042944329868381224,3.153261313240487e-06,7.215312950072939,0.059425052787576406
